Rachel Brook,name,"concerns",
Rachel Brook,name,"trust",
Rachel Brook,name,"hope",
Rachel Brook,name,"faith",
Rachel Brook,name,"Love",
Rachel Brook,name,"injoyed",
Rachel Brook,name,"feel",
Rachel Brook,name,"infir- mities",
Rachel Brook,name,"great trial",
Rachel Brook,name,"resigned",
Rachel Brook,name,"mercy",
Rachel Brook,name,"blessings",
Rachel Brook,name,"enjoyed",
Rachel Brook,name,"celebrated",
Rachel Brook,name,"love",
Rachel Brook,name,"long",
Rachel Brook,name,"complained",
Rachel Brook,name,"pleased",
Rachel Brook,name,"gentle",
Rachel Brook,name,"happy",
Rachel Brook,name,"faith",
Rachel Brook,name,"happiness",
Rachel Brook,name,"cheerful",
Rachel Brook,name,"blessed",
Rachel Brook,name,"grace",
Rachel Brook,name,"rests",
Rachel Brook,name,"peace",
Rachel Brook,name,"beloved",
Rachel Brook,name,"afflictions",
Rachel Brook,name,"tear",
Rachel Brook,name,"longing",
Rachel Brook,name,"graciously",
Subject,Type,Value,Attribute
Alice Brown,persName,"Alice Brown",#mlper000224
Alice Brown,name,"borne at Ashton in Lancashire, on April ye 23d in ye year 1730",
Alice Brown,placeName,"Ashton in Lancashire",#mlpla000108
Alice Brown,placeName,"Duckenfield",#mlpla000035
Alice Brown,name,"tender",
Alice Brown,name,"Longing",
Alice Brown,name,"of her heart",
Alice Brown,name,"Grace",
Alice Brown,name,"happiness",
Alice Brown,name,"heart wanted",
Alice Brown,name,"blest",
Alice Brown,name,"Grace",
Alice Brown,name,"plesuer",
Alice Brown,name,"tender",
Alice Brown,name,"Satisfaction",
Alice Brown,name,"great grife",
Alice Brown,persName,"Sister Hackenwelter",#mlper000117
Alice Brown,name,"faithful",
Alice Brown,name,"Grace",
Alice Brown,name,"in her heart",
Alice Brown,name,"She was Recived in to ye Congregation",
Alice Brown,name,"She was made a partaker of ye Corpess and blood of Jesus; in ye holy Sacrament",
Alice Brown,name,"Grace",
Alice Brown,name,"in her heart",
Alice Brown,name,"mealt",
Alice Brown,name,"Shame",
Alice Brown,placeName,"Duckenfield",#mlpla000035
Alice Brown,name,"very happly",
Alice Brown,placeName,"York-shire",#mlpla000084
Alice Brown,placeName,"Lambs hill",#mlpla000048
Alice Brown,name,"Chearfull",
Alice Brown,name,"thankfull",
Alice Brown,name,"happy",
Alice Brown,name,"grace",
Alice Brown,name,"pris'd very highly",
Alice Brown,name,"rejoiced, very much",
Alice Brown,name,"very dear",
Alice Brown,name,"tenderly",
Alice Brown,name,"attached",
Alice Brown,name,"enjoid",
Alice Brown,name,"Graces",
Alice Brown,persName,"Mother",#mlper000699
Alice Brown,persName,"Dicipl",#mlper000566
Alice Brown,name,"blessed",
Alice Brown,name,"Complaind very much",
Alice Brown,name,"pain",
Alice Brown,name,"Longing",
Alice Brown,name,"of her heart",
Alice Brown,name,"pains",
Alice Brown,name,"Chearfull",
Alice Brown,name,"agreable",
Alice Brown,name,"pleasuer",
Alice Brown,name,"desired",
Alice Brown,name,"dissatisfied",
Alice Brown,name,"desired",
Alice Brown,name,"much pleasent'er",
Alice Brown,name,"desired",
Alice Brown,name,"pleasd",
Alice Brown,name,"desired",
Alice Brown,name,"loning",
Alice Brown,name,"of our hearts",
Alice Brown,name,"over flow with tears",
Alice Brown,name,"affraid",
Alice Brown,name,"desired",
Alice Brown,name,"Love",
Alice Brown,name,"desired",
Alice Brown,name,"Love-feast",
Alice Brown,name,"so lively",
Alice Brown,name,"Chearfull",
Alice Brown,name,"pain",
Alice Brown,name,"Smild",
Alice Brown,name,"She for ye last time pertook of ye Corpess And Blood of her Eternal Briedroom in ye holy Sacrament",
Alice Brown,name,"longing",
Alice Brown,persName,"Sister Mary",#mlper000702
Alice Brown,name,"desireing",
Alice Brown,name,"According to her own wordes, before any one was Aware, she fell Softly Asleep in ye Armes of her Eternal Bridegroom, with ye Bessing of her Choir, under those words, ye Soul of Christ ye Scar by &c",
Alice Brown,name,"Bessing",
Subject,Type,Value,Attribute
Ann Bullock,persName,"S. Sr Ann Bullock",#mlper000577
Ann Bullock,name,"went home Feby 19th 1771",
Ann Bullock,name,"I was born at Maningom in the Parish of Bradford augst 29 1743 of Church of England Parrents",
Ann Bullock,placeName,"Parish of Bradford",#mlpla000135
Ann Bullock,name,"I soon made my desire known to be red into the Society, which was granted me 2 days before my Mothers departure",
Ann Bullock,placeName,"gumerfal",#mlpla000041
Ann Bullock,placeName,"Holme",#mlpla000104
Ann Bullock,persName,"Br Charlesworth",#mlper000544
Ann Bullock,name,"July ye 17 1768 I was recd into the Congn to my great Joy",
Ann Bullock,name,"augst 19 the same year obtained leave to move to my dr Choir House, which rejoiced me very much",
Ann Bullock,placeName,"Choir House",#mlpla000271
Ann Bullock,name,"I felt a longing Desire to become a participant of his Corpse & Blood Sacramenttaly, it seemd long to me before I injoyd this grace but when I partook for the first time July 16 1769 I can never express what my poor heart injoy'd",
Subject,Type,Value,Attribute
Martha Calvert,persName,"single Sr Martha Calvert",#mlper000225
Martha Calvert,name,"departed this life March 15th 1816",
Martha Calvert,name,"I was born Oct 19th 1743 in Idle",
Martha Calvert,placeName,"Idle",#mlpla000109
Martha Calvert,name,"in my 3d year I moved with my parents into Pudsey",
Martha Calvert,placeName,"Pudsey",#mlpla000090
Martha Calvert,name,"as soon as I was old enough took me to the Childrens meeting, where I remem- ber as a very little Child being told to pray to our Saviour to wash our hearts in his blood",
Martha Calvert,name,"March 25th 1756 I was added to the great Girls Choir, which day proved a great blessing to me",
Martha Calvert,name,"felt an earnest desire to come to live in Fulnek",
Martha Calvert,placeName,"Fulnek",#mlpla000003
Martha Calvert,name,"13th of Nov. the same year I was rec'd into the Congn with 26 others; having made no previous application for this favour, I was much struck when my name was read in the Caple, but I prayed fervently to our Saviour that his aim might be obtained with me",
Martha Calvert,name,"Jan. 18th 1760 I was spectator at the H. Comnf",
Martha Calvert,name,"29th of Aug. the same year, when I had the favour to enjoy this sacramental food for the first time, was a period which I shall never forget, when I learned to know my own depravity and sinfulness",
Martha Calvert,persName,"Br Nitshman",#mlper000364
Subject,Type,Value,Attribute
Ann Cannings,persName,"Ann Cannings",http://moravianlives.bucknell.edu/data/personography.html#mlper000226
Ann Cannings,name,"born July 24th 1790 at Mirfield",
Ann Cannings,placeName,"Mirfield",#mlpla000059
Ann Cannings,name,"impression of the love of Jesus into her heart",
Ann Cannings,name,"attached",
Ann Cannings,name,"privileges of the Congn into which she was rec'd",
Ann Cannings,name,"Two years after she was rec'd moved in to the S. Srs House in Gummersal",
Ann Cannings,placeName,"S. Srs House in Gummersal",#mlpla000267
Ann Cannings,name,"H. Comn",
Ann Cannings,name,"vallued",
Ann Cannings,name,"happy",
Ann Cannings,placeName,"Gummersal",#mlpla000041
Ann Cannings,name,"simple and childlike confidence",
Ann Cannings,name,"she moved into the Choirhouse here",
Ann Cannings,name,"pleasing",
Ann Cannings,name,"love",
Ann Cannings,name,"complained",
Ann Cannings,name,"enjoying",
Ann Cannings,name,"happiness",
Ann Cannings,name,"Love",
Ann Cannings,name,"burdened",
Ann Cannings,name,"complained with many tears of the state of her heart",
Ann Cannings,name,"grace",
Ann Cannings,name,"reviving sence of his mercy",
Ann Cannings,name,"remarkably blessed",
Ann Cannings,name,"pervaded my soul",
Ann Cannings,placeName,"Mirfield",#mlpla000041
Ann Cannings,name,"complaint",
Ann Cannings,name,"felt soon resigned",
Ann Cannings,name,"at peace",
Ann Cannings,name,"grieve",
Ann Cannings,name,"lively hope",
Ann Cannings,name,"This favour was granted to her",
Subject,Type,Value,Attribute
Joseph Carr,persName,"Joseph Carr",http://moravianlives.bucknell.edu/data/personography.html#mlper000553
Joseph Carr,name,"born in Pudsey Aug. the 27th 1764",
Joseph Carr,placeName,"Pudsey",#mlpla000090
Joseph Carr,name,"baptized by the Brn at Fulneck",
Joseph Carr,placeName,"Fulneck",#mlpla000003
Joseph Carr,name,"public preachings",
Joseph Carr,placeName,"Fulneck",#mlpla000003
Joseph Carr,name,"great detriment",
Joseph Carr,name,"indifferent",
Joseph Carr,name,"no regard",
Joseph Carr,name,"hoped",
Joseph Carr,name,"disregard",
Joseph Carr,name,"slighted",
Joseph Carr,name,"pleased",
Joseph Carr,name,"heavy",
Joseph Carr,name,"hurtful",
Joseph Carr,name,"grieved",
Joseph Carr,name,"preaching",
Joseph Carr,placeName,"Fulneck",#mlpla000003
Joseph Carr,name,"struck",
Joseph Carr,name,"friendly",
Joseph Carr,name,"desire",
Joseph Carr,name,"received into the Society",
Joseph Carr,name,"Choir meetings",
Joseph Carr,name,"blessing",
Joseph Carr,name,"passion Week",
Joseph Carr,name,"upon my heart",
Joseph Carr,name,"I got leave to be an Inhabitant of Fulneck",
Joseph Carr,placeName,"Fulneck",#mlpla000003
Joseph Carr,name,"great Joy",
Joseph Carr,name,"I was received into the Cong",
Joseph Carr,name,"thank",
Joseph Carr,name,"trust",
Joseph Carr,name,"holy Comunion",
Joseph Carr,name,"Comunion",
Joseph Carr,name,"complaint",
Joseph Carr,name,"the feeling attending what he said, as well as the earnest desire, which he often expressed during his Sickness to go to our Savr,",
Joseph Carr,name,"earnest",
Joseph Carr,name,"desire",
Joseph Carr,name,"loved",
Joseph Carr,name,"Comunion",
Joseph Carr,name,"gently",
Joseph Carr,name,"happily",
Joseph Carr,name,"at rest",
Joseph Carr,name,"blessed",
Joseph Carr,name,"misery",
Joseph Carr,name,"thanks",
Joseph Carr,name,"blessings",
Joseph Carr,name,"Holy Comunion",
Joseph Carr,name,"I cannot express in Words, what a nearness of our Savior's love to poor Sinners I then experienced.",
Joseph Carr,name,"love",
Joseph Carr,name,"trusting",
Joseph Carr,name,"sufferings",
Joseph Carr,name,"thanking",
Joseph Carr,name,"blessings",
Subject,Type,Value,Attribute
,name,"Sr Mercy Carter went to our Saviour On the 4th Jan.",
,persName,"Sr Mercy Carter",#mlper000575
,name,"She was born at Greatland in Hallifax Parish: March 29th 1716",
,placeName,"Greatland in Hallifax Parish",#mlpla000521
,persName,"Mr Ingham",#mlper000536
,persName,"Mr Dellamot",#mlper000640
,persName,"Br Beohler",#mlper000027
,name,"In 1746 a Society of the Brn  ",
,name,"was settled at Greetland, to which she belong'd from the Begining",
,placeName,"Greetland",#mlpla000377
,name,"In 1746 she was married to the present Widower",
,persName,"Widower",#mlper000548
,placeName,"Newhouse",#mlpla000102
,persName,"Husband",#mlpla000102
,name,"she was received at Fulneck May 12th 1759",
,placeName,"Fulneck",#mlpla000003
,name,"following year in Sept: 3df she with her Husband enjoy'd the holy Comunion for the first time with the Congn",
,persName,"Fulneck",#mlpla000003
,name,"Helpers Conference",
,placeName,"single Sisters House at Fulneck",#mlpla000271
Subject,Type,Value,Attribute
Subject,Type,Value,Attribute
Sarah Cennick,persName,"Sr Sarah Cennick",http://moravianlives.bucknell.edu/data/personography.html#mlper000227
Sarah Cennick,name,"happily",
Sarah Cennick,name,"I was born June the 12th old Style 1712 in Reading Berks",
Sarah Cennick,placeName,"Reading Berks",#mlpla000111
Sarah Cennick,name,"baptiz'd in the Church of England",
Sarah Cennick,name,"happy",
Sarah Cennick,name,"lov'd",
Sarah Cennick,name,"lov 'd",
Sarah Cennick,name,"much heaviness",
Sarah Cennick,persName,"John",http://moravianlives.bucknell.edu/data/personography.html#mlper000408
Sarah Cennick,name,"weeping",
Sarah Cennick,name,"much affected",
Sarah Cennick,name,"cried",
Sarah Cennick,name,"pierc'd me through",
Sarah Cennick,name,"heart would break",
Sarah Cennick,name,"greived",
Sarah Cennick,name,"condemn'd",
Sarah Cennick,name,"asham'd",
Sarah Cennick,name,"many Tears",
Sarah Cennick,name,"forgive",
Sarah Cennick,name,"graciously",
Sarah Cennick,name,"attachment",
Sarah Cennick,name,"liking",
Sarah Cennick,name,"Joyfull",
Sarah Cennick,name,"surprise",
Sarah Cennick,name,"bearing so strong against my hands as to get and keep my head above water. Yea those kind Assistants bore me up so long, even till I was capable of taking hold with one Hand of that Boat",
Sarah Cennick,name,"thanked",
Sarah Cennick,name,"fond",
Sarah Cennick,name,"Devotion",
Sarah Cennick,name,"enjoy'd",
Sarah Cennick,name,"frighten'd",
Sarah Cennick,name,"fearing",
Sarah Cennick,name,"shock'd",
Sarah Cennick,name,"the Lord met me, Comforted me, and gave me the Assurance in my Heart,",
Sarah Cennick,name,"Comforted",
Sarah Cennick,name,"Assurance",
Sarah Cennick,name,"in my Heart",
Sarah Cennick,name,"Comfort",
Sarah Cennick,name,"Courage",
Sarah Cennick,name,"heavily",
Sarah Cennick,name,"distress'd",
Sarah Cennick,name,"dispair",
Sarah Cennick,name,"desperate",
Sarah Cennick,name,"Evening Prayers",
Sarah Cennick,name,"desire",
Sarah Cennick,name,"so condemn'd",
Sarah Cennick,name,"Heart became as melting Wax",
Sarah Cennick,name,"Wretch",
Sarah Cennick,name,"mercy",
Sarah Cennick,name,"Confidence",
Sarah Cennick,name,"trust",
Sarah Cennick,name,"I should go to London for further Improvement",
Sarah Cennick,placeName,"London",#mlpla000054
Sarah Cennick,name,"receiv'd",
Sarah Cennick,name,"greatest heartiness",
Sarah Cennick,name,"loved",
Sarah Cennick,name,"Condemn'd heart",
Sarah Cennick,name,"guilty",
Sarah Cennick,placeName,"London",#mlpla000054
Sarah Cennick,name,"took me with her, to see a Friend of hers in Bedlam",
Sarah Cennick,placeName,"Bedlam",#mlpla000130
Sarah Cennick,name,"Shocking",
Sarah Cennick,name,"sad",
Sarah Cennick,name,"Love",
Sarah Cennick,name,"Pride",
Sarah Cennick,name,"despairingly",
Sarah Cennick,name,"unhappy",
Sarah Cennick,name,"I soon followed my Mother privately to Reading",
Sarah Cennick,placeName,"Reading",#mlpla000111
Sarah Cennick,name,"very desireous",
Sarah Cennick,name,"rest",
Sarah Cennick,name,"distresst",
Sarah Cennick,name,"Heart",
Sarah Cennick,name,"I left London the Last time",
Sarah Cennick,placeName,"London",#mlpla000054
Sarah Cennick,persName,"Brother",http://moravianlives.bucknell.edu/data/personography.html#mlper000408
Sarah Cennick,name,"faint hearted",
Sarah Cennick,name,"tir'd",
Sarah Cennick,name,"cry'd out",
Sarah Cennick,name,"Bitterness",
Sarah Cennick,name,"distress",
Sarah Cennick,name,"ingratitude",
Sarah Cennick,name,"so tender",
Sarah Cennick,name,"horror",
Sarah Cennick,name,"Dejection",
Sarah Cennick,placeName,"Oxford",#mlpla000131
Sarah Cennick,persName,"Br",http://moravianlives.bucknell.edu/data/personography.html#mlper000408
Sarah Cennick,name,"perplex'd",
Sarah Cennick,persName,"Brothers",http://moravianlives.bucknell.edu/data/personography.html#mlper000408
Sarah Cennick,name,"fearing",
Sarah Cennick,name,"Zealously",
Sarah Cennick,name,"attached",
Sarah Cennick,name,"much Trouble",
Sarah Cennick,name,"disgrace",
Sarah Cennick,placeName,"London",#mlpla000054
Sarah Cennick,persName,"Brother",http://moravianlives.bucknell.edu/data/personography.html#mlper000408
Sarah Cennick,placeName,"Bristoll",#mlpla000030
Sarah Cennick,name,"ill Will",
Sarah Cennick,name,"dejected",
Sarah Cennick,name,"malancholy",
Sarah Cennick,name,"I visited Kingswood and Bristol",
Sarah Cennick,placeName,"Kingswood",#mlpla000046
Sarah Cennick,placeName,"Bristol",#mlpla000030
Sarah Cennick,name,"Agitations",
Sarah Cennick,name,"happiness",
Sarah Cennick,persName,"Toeltshig",#mlper000692
Sarah Cennick,name,"concern",
Sarah Cennick,name,"I soon return'd to Reading",
Sarah Cennick,placeName,"Reading",#mlpla000111
Sarah Cennick,name,"exceedingly distress'd",
Sarah Cennick,name,"so happy",
Sarah Cennick,name,"so wretched",
Sarah Cennick,name,"hopes",
Sarah Cennick,name,"But here in one moment did my most gracious Saviour reveal Himself to me, forgave me all my sin, and in an instant I was dispossess'd of every Pain: I could hardly tell if I was in the Body or not. For my heart saw nothing but Jesus.",
Sarah Cennick,name,"gracious",
Sarah Cennick,name,"forgave",
Sarah Cennick,name,"Pain",
Sarah Cennick,name,"guilt",
Sarah Cennick,name,"Distress",
Sarah Cennick,name,"enjoy'd",
Sarah Cennick,name,"happiness",
Sarah Cennick,name,"fell happily asleep",
Sarah Cennick,name,"happily",
Sarah Cennick,name,"Disturbances",
Sarah Cennick,name,"distresst",
Sarah Cennick,name,"greatly perplex'd",
Sarah Cennick,name,"Trouble",
Sarah Cennick,name,"went again to Kingswood",
Sarah Cennick,placeName,"Kingswood",#mlpla000046
Sarah Cennick,persName,"Mr Whitfield",#mlper000366
Sarah Cennick,persName,"Br",http://moravianlives.bucknell.edu/data/personography.html#mlper000408
Sarah Cennick,persName,"Bror",http://moravianlives.bucknell.edu/data/personography.html#mlper000408
Sarah Cennick,name,"I came to Reading",
Sarah Cennick,placeName,"Reading",#mlpla000111
Sarah Cennick,name,"desir'd",
Sarah Cennick,name,"earnestly",
Sarah Cennick,name,"wish'd",
Sarah Cennick,name,"Hankering",
Sarah Cennick,persName,"Bror",http://moravianlives.bucknell.edu/data/personography.html#mlper000408
Sarah Cennick,name,"desiring",
Sarah Cennick,name,"my Assistance at Tetherton, I went to him",
Sarah Cennick,placeName,"Tetherton",#mlpla000138
Sarah Cennick,name,"Peace",
Sarah Cennick,name,"I went on a Visit to London",
Sarah Cennick,placeName,"London",#mlpla000054
Sarah Cennick,persName,"Anna Johanna",#mlper000699
Sarah Cennick,name,"Heart",
Sarah Cennick,name,"tenderly united",
Sarah Cennick,name,"wish'd",
Sarah Cennick,persName,"Bror",#mlper000408
Sarah Cennick,placeName,"Hhaag",#mlpla000014
Sarah Cennick,placeName,"Ireland",#mlpla000114
Sarah Cennick,name,"I had the favour of a Visit at Tetherton",
Sarah Cennick,placeName,"Tetherton",#mlpla000138
Sarah Cennick,persName,"Disciple",#mlper000566
Sarah Cennick,persName,"Discipless",#mlper000701
Sarah Cennick,persName,"Christel",#mlper000700
Sarah Cennick,persName,"Anna Johanna",#mlper000699
Sarah Cennick,persName,"Discipless",#mlper000701
Sarah Cennick,name,"hearty",
Sarah Cennick,name,"reserved",
Sarah Cennick,name,"openhearted",
Sarah Cennick,name,"most Comfortable",
Sarah Cennick,name,"encouraging",
Sarah Cennick,name,"tenderly",
Sarah Cennick,name,"Peace",
Sarah Cennick,persName,"Brother",#mlper000408
Sarah Cennick,name,"earnestly",
Sarah Cennick,name,"happy",
Sarah Cennick,name,"please",
Sarah Cennick,persName,"Discipless",#mlper000701
Sarah Cennick,name,"leave to visit the Congn in Germany, who readily granted me the favour",
Sarah Cennick,placeName,"Germany",#mlpla000139
Sarah Cennick,name,"unhpy",
Sarah Cennick,name,"much Staggered",
Sarah Cennick,name,"Courage",
Sarah Cennick,name,"I arrived with many more English Brethen and Sisrs together with Br  & Sis Teltschig in Hhaag",
Sarah Cennick,placeName,"Hhaag",#mlpla000014
Sarah Cennick,persName,"Disciple",#mlper000566
Sarah Cennick,persName,"Discipless",#mlper000701
Sarah Cennick,name,"wonder",
Sarah Cennick,name,"delight",
Sarah Cennick,placeName,"London",#mlpla000054
Sarah Cennick,name,"Holy Communion",
Sarah Cennick,name,"so affected",
Sarah Cennick,name,"Suspicious",
Sarah Cennick,name,"confus'd",
Sarah Cennick,name,"Confidence",
Sarah Cennick,persName,"Discipless",#mlper000701
Sarah Cennick,name,"Concern",
Sarah Cennick,name,"greatest tenderness",
Sarah Cennick,name,"so much pain",
Sarah Cennick,name,"happy",
Sarah Cennick,name,"happy",
Sarah Cennick,name,"Grace",
Sarah Cennick,name,"received into the Congregation the same year",
Sarah Cennick,name,"Confirm'd",
Sarah Cennick,name,"was made a happy Partaker of the Lords Body and Blood in the H Communion",
Sarah Cennick,name,"happy",
Sarah Cennick,name,"Grace",
Sarah Cennick,placeName,"England",#mlpla000072
Sarah Cennick,persName,"Papa",#mlper000566
Sarah Cennick,persName,"Mamma",#mlper000213
Sarah Cennick,persName,"the Mother",#mlper000701
Sarah Cennick,persName,"Anna Johanna",#mlper000699
Sarah Cennick,name,"accompanied us to Francfort",
Sarah Cennick,placeName,"Francfort",#mlpla000141
Sarah Cennick,name,"Blessings",
Sarah Cennick,name,"Peace",
Sarah Cennick,name,"blessing",
Sarah Cennick,placeName,"London",#mlpla000054
Sarah Cennick,name,"I was sent to Fulneck",
Sarah Cennick,placeName,"Fulneck",#mlpla000003
Sarah Cennick,name,"I was called to London",
Sarah Cennick,placeName,"London",#mlpla000054
Sarah Cennick,name,"enjoy'd",
Sarah Cennick,name,"blessings",
Sarah Cennick,placeName,"Dear Disciples House in Bloomsbury Square",#mlpla000143
Sarah Cennick,name,"From whence I was sent to Dublin",
Sarah Cennick,placeName,"Dublin",#mlpla000143
Sarah Cennick,placeName,"Ireland",#mlpla000114
Sarah Cennick,placeName,"Dublin",#mlpla000144
Sarah Cennick,name,"blessed",
Sarah Cennick,name,"tenderest",
Sarah Cennick,name,"affection",
Sarah Cennick,name,"enjoy'd",
Sarah Cennick,name,"Communion",
Sarah Cennick,name,"I got a Call to the Disciple House, from my dear Anna Johanna. And the 19th  arriv'd",
Sarah Cennick,placeName,"Disciple House",#mlpla000279
Sarah Cennick,persName,"Anna Johanna",#mlper000699
Sarah Cennick,persName,"Sr  Mary",#mlper000702
Sarah Cennick,name,"heartily",
Sarah Cennick,placeName,"Ballunderry",#mlpla000147
Sarah Cennick,persName,"Sr  Mary",#mlper000702
Sarah Cennick,name,"Comn",
Sarah Cennick,persName,"Sr. Mary",#mlper000702
Sarah Cennick,placeName,"Ballunderry",#mlpla000147
Sarah Cennick,placeName,"Bellfast",#mlpla000148
Sarah Cennick,persName,"Sr  Mary",#mlper000702
Sarah Cennick,name,"trying",
Sarah Cennick,name,"heart",
Sarah Cennick,name,"rejoice'd",
Sarah Cennick,name,"we landed in Liver Pool",
Sarah Cennick,placeName,"Liver Pool",#mlpla000149
Sarah Cennick,name,"we came to Fulneck",
Sarah Cennick,placeName,"Fulneck",#mlpla000003
Sarah Cennick,persName,"Sr Mary",#mlper000702
Sarah Cennick,name,"enjoy 'd",
Sarah Cennick,name,"Blessings",
Sarah Cennick,persName,"Sisr. Houptmann",#mlper000688
Sarah Cennick,placeName,"Bedford",#mlpla000025
Sarah Cennick,name,"greatest love",
Sarah Cennick,name,"heartiness",
Sarah Cennick,name,"I soon went to London",
Sarah Cennick,placeName,"London",#mlpla000054
Sarah Cennick,name,"exceeding great Joy",
Sarah Cennick,name,"wish'd",
Sarah Cennick,name,"happiness",
Sarah Cennick,persName,"Papa",#mlper000566
Sarah Cennick,persName,"Mamagen",#mlper000213
Sarah Cennick,persName,"Anna Johanna",#mlper000699
Sarah Cennick,name,"I was brought to Annenhoff",
Sarah Cennick,placeName,"Annenhoff",#mlpla000112
Sarah Cennick,name,"enjoy'd",
Sarah Cennick,name,"inexpressible Blessings",
Sarah Cennick,name,"I was receiv'd as Acoluth",
Sarah Cennick,name,"ordained a Deaconess",
Sarah Cennick,name,"I set out from Zeist",
Sarah Cennick,placeName,"Zeist",#mlpla000150
Sarah Cennick,name,"came to Gnadenthal",
Sarah Cennick,placeName,"Gnadenthal",#mlpla000151
Sarah Cennick,name,"11th to Kleinwelke",
Sarah Cennick,placeName,"Kleinwelke",#mlpla000152
Sarah Cennick,name,"the 12th  to Hhuth",
Sarah Cennick,placeName,"Hhuth",#mlpla000001
Sarah Cennick,name,"enjoy'd",
Sarah Cennick,name,"most tender",
Sarah Cennick,name,"heartiest",
Sarah Cennick,name,"great joy",
Sarah Cennick,name,"Blessing",
Sarah Cennick,name,"S. Sisrs  Synod",
Sarah Cennick,persName,"Disciple",#mlper000566
Sarah Cennick,name,"Peace",
Sarah Cennick,name,"happy",
Sarah Cennick,name,"Sensation",
Sarah Cennick,name,"I left Hhuth",
Sarah Cennick,placeName,"Hhuth",#mlpla000001
Sarah Cennick,name,"came to Kleinwelke",
Sarah Cennick,placeName,"Kleinwelke",#mlpla000152
Sarah Cennick,name,"to Barby",
Sarah Cennick,placeName,"Barby",#mlpla000022
Sarah Cennick,name,"enjoy'd",
Sarah Cennick,name,"Blessings",
Sarah Cennick,name,"came to Zeist",
Sarah Cennick,placeName,"Zeist",#mlpla000150
Sarah Cennick,name,"came to London",
Sarah Cennick,placeName,"London",#mlpla000054
Sarah Cennick,name,"I came to Bedford",
Sarah Cennick,placeName,"Bedford",#mlpla000025
Sarah Cennick,name,"most heartily",
Sarah Cennick,name,"blessedly",
Sarah Cennick,name,"I was sent to Lembster",
Sarah Cennick,placeName,"Lembster",#mlpla000051
Sarah Cennick,name,"want",
Sarah Cennick,name,"of hearts",
Sarah Cennick,name,"Love",
Sarah Cennick,name,"Harmony",
Sarah Cennick,name,"too painfull",
Sarah Cennick,placeName,"Marienborn",#mlpla000057
Sarah Cennick,persName,"Bror Johann",#mlper000692
Sarah Cennick,persName,"Sisr  Mary Voglsng",#mlper000702
Sarah Cennick,name,"awe",
Sarah Cennick,name,"bow- edness of heart",
Sarah Cennick,persName,"Sr  Mary",#mlper000702
Sarah Cennick,placeName,"ockbrook",#mlpla000063
Sarah Cennick,placeName,"Fulneck",#mlpla000003
Sarah Cennick,name,"21st Decr. I came to Leeds",
Sarah Cennick,placeName,"Leeds",#mlpla000050
Sarah Cennick,placeName,"Fulneck",#mlpla000003
Sarah Cennick,name,"very hearty",
Sarah Cennick,persName,"Sisr  Mary",#mlper000702
Sarah Cennick,name,"arrived at Fulneck abt Noon on the 22d",
Sarah Cennick,placeName,"Fulneck",#mlpla000003
Sarah Cennick,name,"very hearty",
Sarah Cennick,placeName,"Gumersall",#mlpla000041
Sarah Cennick,persName,"Sr  Mary",#mlper000702
Sarah Cennick,name,"hearty",
Sarah Cennick,name,"many tears",
Sarah Cennick,name,"enjoy",
Sarah Cennick,name,"tenderly",
Sarah Cennick,name,"became one Heart",
Sarah Cennick,name,"Blessed",
Sarah Cennick,name,"Delight",
Sarah Cennick,name,"happily",
Sarah Cennick,name,"sigh",
Sarah Cennick,name,"weep",
Sarah Cennick,name,"gratitude",
Sarah Cennick,name,"humility",
Sarah Cennick,name,"love",
Sarah Cennick,name,"Happy",
Sarah Cennick,placeName,"Gumersall",#mlpla000041
Sarah Cennick,name,"most Chearfully",
Sarah Cennick,placeName,"Mirfield",#mlpla000059
Sarah Cennick,name,"heartiness",
Sarah Cennick,name,"hearts became joined",
Sarah Cennick,name,"so Comforted",
Sarah Cennick,name,"pain",
Sarah Cennick,name,"surprize",
Sarah Cennick,name,"admir'd",
Sarah Cennick,name,"worship'd",
Sarah Cennick,name,"ador'd",
Sarah Cennick,name,"my Dearest Heart",
Sarah Cennick,name,"Pleasing",
Sarah Cennick,name,"soothing",
Sarah Cennick,name,"sorrow",
Sarah Cennick,name,"Love",
Sarah Cennick,name,"fondly",
Sarah Cennick,name,"pleasant",
Sarah Cennick,name,"love",
Sarah Cennick,name,"so delight'd",
Sarah Cennick,name,"happy",
Sarah Cennick,name,"Joy",
Sarah Cennick,name,"comfort",
Sarah Cennick,name,"ravish'd",
Sarah Cennick,name,"Love",
Sarah Cennick,name,"Morn'd",
Sarah Cennick,name,"pleasant",
Sarah Cennick,name,"Love's",
Sarah Cennick,name,"Rejoic'd",
Sarah Cennick,name,"Lov'd",
Sarah Cennick,name,"Affection",
Sarah Cennick,name,"Affliction",
Sarah Cennick,name,"admire",
Sarah Cennick,name,"Sensations",
Sarah Cennick,name,"pleasing",
Sarah Cennick,name,"Kisses",
Sarah Cennick,name,"Admiration",
Sarah Cennick,name,"fond",
Sarah Cennick,name,"warm",
Sarah Cennick,name,"affection",
Sarah Cennick,name,"Graces",
Sarah Cennick,placeName,"Yorkshire",#mlpla000084
Sarah Cennick,name,"injoyment",
Sarah Cennick,name,"Graces",
Sarah Cennick,name,"very great abasement",
Sarah Cennick,placeName,"Gummersal",#mlpla000041
Sarah Cennick,name,"hearty",
Sarah Cennick,name,"He drew near To me in an extraordinary manner",
